affected_gene_id	affected_gene_label
ZFIN:ZDB-GENE-070117-2145	kim
ZFIN:ZDB-GENE-070117-2146	kik
ZFIN:ZDB-GENE-070117-2147	klu
ZFIN:ZDB-GENE-070117-2148	kas
ZFIN:ZDB-GENE-070117-2149	koi
ZFIN:ZDB-GENE-070117-214	unm_ty85e
ZFIN:ZDB-GENE-070117-2150	atl
ZFIN:ZDB-GENE-070117-2151	kor
ZFIN:ZDB-GENE-070117-2152	kon
ZFIN:ZDB-GENE-070117-2153	krt
ZFIN:ZDB-GENE-070117-2154	krm
ZFIN:ZDB-GENE-070117-2155	kuk
ZFIN:ZDB-GENE-070117-2157	lcl
ZFIN:ZDB-GENE-070117-2158	lnf
ZFIN:ZDB-GENE-070117-2159	lnd
ZFIN:ZDB-GENE-070117-215	unm_tl17a
ZFIN:ZDB-GENE-070117-2160	lam
ZFIN:ZDB-GENE-070117-2162	wlk
ZFIN:ZDB-GENE-070117-2164	led
ZFIN:ZDB-GENE-070117-2165	leh
ZFIN:ZDB-GENE-070117-2166	leg
ZFIN:ZDB-GENE-070117-2167	awa
ZFIN:ZDB-GENE-070117-2168	let
ZFIN:ZDB-GENE-070117-216	unm_tp230
ZFIN:ZDB-GENE-070117-2170	lee
ZFIN:ZDB-GENE-070117-2171	lil
ZFIN:ZDB-GENE-070117-2173	lit
ZFIN:ZDB-GENE-070117-2174	lid
ZFIN:ZDB-GENE-070117-2177	log
ZFIN:ZDB-GENE-070117-2178	loa
ZFIN:ZDB-GENE-070117-2179	lof
ZFIN:ZDB-GENE-070117-217	unm_m26
ZFIN:ZDB-GENE-070117-2180	ljw
ZFIN:ZDB-GENE-070117-2181	lot
ZFIN:ZDB-GENE-070117-2182	los
ZFIN:ZDB-GENE-070117-2183	loc
ZFIN:ZDB-GENE-070117-2184	luc
ZFIN:ZDB-GENE-070117-2185	lumpazi
ZFIN:ZDB-GENE-070117-2186	mah
ZFIN:ZDB-GENE-070117-2187	maco
ZFIN:ZDB-GENE-070117-2188	mgt
ZFIN:ZDB-GENE-070117-2189	maj
ZFIN:ZDB-GENE-070117-218	unm_m368
ZFIN:ZDB-GENE-070117-2190	mpt
ZFIN:ZDB-GENE-070117-2192	mre
ZFIN:ZDB-GENE-070117-2193	msk
ZFIN:ZDB-GENE-070117-2195	mat
ZFIN:ZDB-GENE-070117-2196	maxx
ZFIN:ZDB-GENE-070117-2197	mac
ZFIN:ZDB-GENE-070117-2198	men
ZFIN:ZDB-GENE-070117-2199	mic
ZFIN:ZDB-GENE-070117-219	unm_tr206c
ZFIN:ZDB-GENE-070117-21	muscat
ZFIN:ZDB-GENE-070117-2200	mtc
ZFIN:ZDB-GENE-070117-2202	balh
ZFIN:ZDB-GENE-070117-2203	mgr
ZFIN:ZDB-GENE-070117-2204	mig
ZFIN:ZDB-GENE-070117-2205	dctn1a
ZFIN:ZDB-GENE-070117-2206	mik
ZFIN:ZDB-GENE-070117-2207	mlk
ZFIN:ZDB-GENE-070117-2208	mir
ZFIN:ZDB-GENE-070117-2209	mio
ZFIN:ZDB-GENE-070117-220	unm_m106
ZFIN:ZDB-GENE-070117-2210	miz
ZFIN:ZDB-GENE-070117-2211	mnl
ZFIN:ZDB-GENE-070117-2212	mop
ZFIN:ZDB-GENE-070117-2214	mrb
ZFIN:ZDB-GENE-070117-2215	ban
ZFIN:ZDB-GENE-070117-2216	hyd
ZFIN:ZDB-GENE-070117-2217	mur
ZFIN:ZDB-GENE-070117-2218	mfb
ZFIN:ZDB-GENE-070117-2219	mrd
ZFIN:ZDB-GENE-070117-221	unm_tq254
ZFIN:ZDB-GENE-070117-2221	nel
ZFIN:ZDB-GENE-070117-2222	ned
ZFIN:ZDB-GENE-070117-2224	nkl
ZFIN:ZDB-GENE-070117-2225	nie
ZFIN:ZDB-GENE-070117-2226	nba
ZFIN:ZDB-GENE-070117-2227	niv
ZFIN:ZDB-GENE-070117-2228	nor
ZFIN:ZDB-GENE-070117-2229	bzj
ZFIN:ZDB-GENE-070117-222	unm_ty19b
ZFIN:ZDB-GENE-070117-2230	noc
ZFIN:ZDB-GENE-070117-2232	nob
ZFIN:ZDB-GENE-070117-2233	ndv
ZFIN:ZDB-GENE-070117-2234	not
ZFIN:ZDB-GENE-070117-2236	obs
ZFIN:ZDB-GENE-070117-2237	beb
ZFIN:ZDB-GENE-070117-2238	ogr
ZFIN:ZDB-GENE-070117-2239	ori
ZFIN:ZDB-GENE-070117-223	unm_tg212
ZFIN:ZDB-GENE-070117-2240	ott
ZFIN:ZDB-GENE-070117-2242	olp
ZFIN:ZDB-GENE-070117-2243	paw
ZFIN:ZDB-GENE-070117-2244	pal
ZFIN:ZDB-GENE-070117-2245	bem
ZFIN:ZDB-GENE-070117-2246	ptw
ZFIN:ZDB-GENE-070117-2247	pap
ZFIN:ZDB-GENE-070117-2248	pde
ZFIN:ZDB-GENE-070117-2249	poa
ZFIN:ZDB-GENE-070117-224	unm_tc37
ZFIN:ZDB-GENE-070117-2250	paf
ZFIN:ZDB-GENE-070117-2251	pch
ZFIN:ZDB-GENE-070117-2252	pek
ZFIN:ZDB-GENE-070117-2253	bky
ZFIN:ZDB-GENE-070117-2254	pel
ZFIN:ZDB-GENE-070117-2255	pep
ZFIN:ZDB-GENE-070117-2256	pet
ZFIN:ZDB-GENE-070117-2257	pew
ZFIN:ZDB-GENE-070117-2259	pca
ZFIN:ZDB-GENE-070117-225	unm_tf212
ZFIN:ZDB-GENE-070117-2260	pie
ZFIN:ZDB-GENE-070117-2261	pgu
ZFIN:ZDB-GENE-070117-2263	pup
ZFIN:ZDB-GENE-070117-2264	pat
ZFIN:ZDB-GENE-070117-2266	png
ZFIN:ZDB-GENE-070117-2269	ppd
ZFIN:ZDB-GENE-070117-226	unm_tp65
ZFIN:ZDB-GENE-070117-2270	pip
ZFIN:ZDB-GENE-070117-2271	bed
ZFIN:ZDB-GENE-070117-2272	pil
ZFIN:ZDB-GENE-070117-2273	piru
ZFIN:ZDB-GENE-070117-2274	pio
ZFIN:ZDB-GENE-070117-2275	pec
ZFIN:ZDB-GENE-070117-2276	pod
ZFIN:ZDB-GENE-070117-2277	pol
ZFIN:ZDB-GENE-070117-2278	plk
ZFIN:ZDB-GENE-070117-2279	plt
ZFIN:ZDB-GENE-070117-227	unm_m383
ZFIN:ZDB-GENE-070117-2280	pof
ZFIN:ZDB-GENE-070117-2281	bef
ZFIN:ZDB-GENE-070117-2282	ppf
ZFIN:ZDB-GENE-070117-2283	pos
ZFIN:ZDB-GENE-070117-2284	pro
ZFIN:ZDB-GENE-070117-2285	pun
ZFIN:ZDB-GENE-070117-2286	pkt
ZFIN:ZDB-GENE-070117-2287	puz
ZFIN:ZDB-GENE-070117-2288	pyr
ZFIN:ZDB-GENE-070117-228	unm_tf206
ZFIN:ZDB-GENE-070117-2290	qua
ZFIN:ZDB-GENE-070117-2291	qam
ZFIN:ZDB-GENE-070117-2293	quh
ZFIN:ZDB-GENE-070117-2294	qui
ZFIN:ZDB-GENE-070117-2296	rec
ZFIN:ZDB-GENE-070117-2297	rdy
ZFIN:ZDB-GENE-070117-2298	reg1
ZFIN:ZDB-GENE-070117-2299	reg10
ZFIN:ZDB-GENE-070117-229	unm_ti216c
ZFIN:ZDB-GENE-070117-2300	reg11
ZFIN:ZDB-GENE-070117-2301	reg12
ZFIN:ZDB-GENE-070117-2302	bly
ZFIN:ZDB-GENE-070117-2303	reg13
ZFIN:ZDB-GENE-070117-2304	reg16
ZFIN:ZDB-GENE-070117-2305	reg17
ZFIN:ZDB-GENE-070117-2306	reg18
ZFIN:ZDB-GENE-070117-2307	reg3
ZFIN:ZDB-GENE-070117-2308	reg4
ZFIN:ZDB-GENE-070117-2309	reg5
ZFIN:ZDB-GENE-070117-230	unm_m557
ZFIN:ZDB-GENE-070117-2310	reg6
ZFIN:ZDB-GENE-070117-2311	reg8
ZFIN:ZDB-GENE-070117-2312	reg9
ZFIN:ZDB-GENE-070117-2313	bib
ZFIN:ZDB-GENE-070117-2315	rhe
ZFIN:ZDB-GENE-070117-2316	ric
ZFIN:ZDB-GENE-070117-2317	rix
ZFIN:ZDB-GENE-070117-2318	roh
ZFIN:ZDB-GENE-070117-2319	roc
ZFIN:ZDB-GENE-070117-231	unm_m593
ZFIN:ZDB-GENE-070117-2320	rst
ZFIN:ZDB-GENE-070117-2321	bil
ZFIN:ZDB-GENE-070117-2322	rne
ZFIN:ZDB-GENE-070117-2323	rot
ZFIN:ZDB-GENE-070117-2324	rnd
ZFIN:ZDB-GENE-070117-2325	rde
ZFIN:ZDB-GENE-070117-2326	roy
ZFIN:ZDB-GENE-070117-2327	ruz
ZFIN:ZDB-GENE-070117-2328	sah
ZFIN:ZDB-GENE-070117-2329	sll
ZFIN:ZDB-GENE-070117-232	unm_m613
ZFIN:ZDB-GENE-070117-2330	slt
ZFIN:ZDB-GENE-070117-2331	stb
ZFIN:ZDB-GENE-070117-2334	sam
ZFIN:ZDB-GENE-070117-2335	sch
ZFIN:ZDB-GENE-070117-2336	sat
ZFIN:ZDB-GENE-070117-2337	sbd
ZFIN:ZDB-GENE-070117-2338	sla
ZFIN:ZDB-GENE-070117-2339	bid
ZFIN:ZDB-GENE-070117-233	unm_te292d
ZFIN:ZDB-GENE-070117-2342	sne
ZFIN:ZDB-GENE-070117-2343	snt
ZFIN:ZDB-GENE-070117-2344	sml
ZFIN:ZDB-GENE-070117-2346	ser
ZFIN:ZDB-GENE-070117-2347	sen
ZFIN:ZDB-GENE-070117-2349	ble
ZFIN:ZDB-GENE-070117-234	unm_m731
ZFIN:ZDB-GENE-070117-2350	shr
ZFIN:ZDB-GENE-070117-2351	sic
ZFIN:ZDB-GENE-070117-2352	ssw
ZFIN:ZDB-GENE-070117-2354	sin
ZFIN:ZDB-GENE-070117-2355	blh
ZFIN:ZDB-GENE-070117-2356	sid
ZFIN:ZDB-GENE-070117-2357	sis
ZFIN:ZDB-GENE-070117-2358	skm
ZFIN:ZDB-GENE-070117-235	unm_m252
ZFIN:ZDB-GENE-070117-2360	sky
ZFIN:ZDB-GENE-070117-2362	slp
ZFIN:ZDB-GENE-070117-2364	slwm
ZFIN:ZDB-GENE-070117-2365	bch
ZFIN:ZDB-GENE-070117-2366	slw
ZFIN:ZDB-GENE-070117-2367	sln
ZFIN:ZDB-GENE-070117-2368	slm
ZFIN:ZDB-GENE-070117-2369	smf
ZFIN:ZDB-GENE-070117-236	unm_tw212c
ZFIN:ZDB-GENE-070117-2370	sno
ZFIN:ZDB-GENE-070117-2374	solr
ZFIN:ZDB-GENE-070117-2376	spw
ZFIN:ZDB-GENE-070117-2377	spm
ZFIN:ZDB-GENE-070117-2379	bls
ZFIN:ZDB-GENE-070117-237	unm_m756
ZFIN:ZDB-GENE-070117-2381	spz
ZFIN:ZDB-GENE-070117-2382	spct
ZFIN:ZDB-GENE-070117-2383	spb
ZFIN:ZDB-GENE-070117-2384	sps
ZFIN:ZDB-GENE-070117-2385	spi
ZFIN:ZDB-GENE-070117-2386	spl
ZFIN:ZDB-GENE-070117-2387	spok
ZFIN:ZDB-GENE-070117-2388	blc
ZFIN:ZDB-GENE-070117-2389	spy
ZFIN:ZDB-GENE-070117-238	unm_m73
ZFIN:ZDB-GENE-070117-2390	stas
ZFIN:ZDB-GENE-070117-2391	ste
ZFIN:ZDB-GENE-070117-2392	sub
ZFIN:ZDB-GENE-070117-2393	std
ZFIN:ZDB-GENE-070117-2394	sti
ZFIN:ZDB-GENE-070117-2395	sth
ZFIN:ZDB-GENE-070117-2396	stp
ZFIN:ZDB-GENE-070117-2397	snp
ZFIN:ZDB-GENE-070117-2398	sto
ZFIN:ZDB-GENE-070117-2399	bli
ZFIN:ZDB-GENE-070117-239	unm_tp72e
ZFIN:ZDB-GENE-070117-23	orn
ZFIN:ZDB-GENE-070117-2400	stw
ZFIN:ZDB-GENE-070117-2401	snd
ZFIN:ZDB-GENE-070117-2402	sad
ZFIN:ZDB-GENE-070117-2403	sit
ZFIN:ZDB-GENE-070117-2404	sed
ZFIN:ZDB-GENE-070117-2405	sst
ZFIN:ZDB-GENE-070117-2406	stn
ZFIN:ZDB-GENE-070117-2407	str
ZFIN:ZDB-GENE-070117-2408	stf
ZFIN:ZDB-GENE-070117-2409	stp_m365
ZFIN:ZDB-GENE-070117-240	unm_tc280d
ZFIN:ZDB-GENE-070117-2410	blo
ZFIN:ZDB-GENE-070117-2411	sum
ZFIN:ZDB-GENE-070117-2412	sbl
ZFIN:ZDB-GENE-070117-2414	sug
ZFIN:ZDB-GENE-070117-2415	tan
ZFIN:ZDB-GENE-070117-2416	tnd
ZFIN:ZDB-GENE-070117-2418	tar
ZFIN:ZDB-GENE-070117-2419	tem
ZFIN:ZDB-GENE-070117-241	unm_m191
ZFIN:ZDB-GENE-070117-2420	tep
ZFIN:ZDB-GENE-070117-2421	tew
ZFIN:ZDB-GENE-070117-2423	med10
ZFIN:ZDB-GENE-070117-2424	thc
ZFIN:ZDB-GENE-070117-2425	tbo
ZFIN:ZDB-GENE-070117-2426	thi
ZFIN:ZDB-GENE-070117-2427	blp
ZFIN:ZDB-GENE-070117-2429	tbr
ZFIN:ZDB-GENE-070117-242	unm_m694
ZFIN:ZDB-GENE-070117-2430	tig
ZFIN:ZDB-GENE-070117-2431	tin
ZFIN:ZDB-GENE-070117-2432	tip
ZFIN:ZDB-GENE-070117-2433	tod
ZFIN:ZDB-GENE-070117-2434	tdo
ZFIN:ZDB-GENE-070117-2436	trp
ZFIN:ZDB-GENE-070117-2437	tra
ZFIN:ZDB-GENE-070117-2438	trl
ZFIN:ZDB-GENE-070117-2439	turbulent
ZFIN:ZDB-GENE-070117-243	unm_tw3a
ZFIN:ZDB-GENE-070117-2440	twn
ZFIN:ZDB-GENE-070117-2441	tun
ZFIN:ZDB-GENE-070117-2442	tur
ZFIN:ZDB-GENE-070117-2443	tut
ZFIN:ZDB-GENE-070117-2444	blr
ZFIN:ZDB-GENE-070117-2446	uhi
ZFIN:ZDB-GENE-070117-2447	gon4l
ZFIN:ZDB-GENE-070117-2449	uni
ZFIN:ZDB-GENE-070117-244	unm_tz227c
ZFIN:ZDB-GENE-070117-2450	uns
ZFIN:ZDB-GENE-070117-2451	van
ZFIN:ZDB-GENE-070117-2452	vic
ZFIN:ZDB-GENE-070117-2453	vik
ZFIN:ZDB-GENE-070117-2454	viper
ZFIN:ZDB-GENE-070117-2455	vis
ZFIN:ZDB-GENE-070117-2456	bob
ZFIN:ZDB-GENE-070117-2457	vol
ZFIN:ZDB-GENE-070117-2458	voy
ZFIN:ZDB-GENE-070117-2459	wan
ZFIN:ZDB-GENE-070117-245	unm_tm43
ZFIN:ZDB-GENE-070117-2460	wsh
ZFIN:ZDB-GENE-070117-2461	way
ZFIN:ZDB-GENE-070117-2462	wat
ZFIN:ZDB-GENE-070117-2463	web
ZFIN:ZDB-GENE-070117-2464	whz
ZFIN:ZDB-GENE-070117-2465	bxe
ZFIN:ZDB-GENE-070117-2466	wei
ZFIN:ZDB-GENE-070117-2467	wup
ZFIN:ZDB-GENE-070117-2469	wib
ZFIN:ZDB-GENE-070117-246	unm_tc234c
ZFIN:ZDB-GENE-070117-2470	woe
ZFIN:ZDB-GENE-070117-2471	win
ZFIN:ZDB-GENE-070117-2472	wde
ZFIN:ZDB-GENE-070117-2473	wir
ZFIN:ZDB-GENE-070117-2474	yob
ZFIN:ZDB-GENE-070117-2475	yoc
ZFIN:ZDB-GENE-070117-2476	yyo
ZFIN:ZDB-GENE-070117-2478	yug
ZFIN:ZDB-GENE-070117-2479	yur
ZFIN:ZDB-GENE-070117-247	unm_ty19a
ZFIN:ZDB-GENE-070117-2480	zez
ZFIN:ZDB-GENE-070117-2481	zhi
ZFIN:ZDB-GENE-070117-2482	ziz
ZFIN:ZDB-GENE-070117-2483	zem
ZFIN:ZDB-GENE-070117-2484	zny
ZFIN:ZDB-GENE-070117-2485	zin
ZFIN:ZDB-GENE-070117-2486	znk
ZFIN:ZDB-GENE-070117-2487	zom
ZFIN:ZDB-GENE-070117-2488	zon
ZFIN:ZDB-GENE-070117-2489	zwa
ZFIN:ZDB-GENE-070117-248	unm_m467
ZFIN:ZDB-GENE-070117-2490	bot
ZFIN:ZDB-GENE-070117-2491	brd
ZFIN:ZDB-GENE-070117-2492	brk
ZFIN:ZDB-GENE-070117-2493	brs
ZFIN:ZDB-GENE-070117-2494	bry
ZFIN:ZDB-GENE-070117-2495	bst
ZFIN:ZDB-GENE-070117-2496	bri
ZFIN:ZDB-GENE-070117-2497	bru
ZFIN:ZDB-GENE-070117-2499	bub
ZFIN:ZDB-GENE-070117-249	unm_m269
ZFIN:ZDB-GENE-070117-24	psc
ZFIN:ZDB-GENE-070117-2500	bcs
ZFIN:ZDB-GENE-070117-2501	sec24d
ZFIN:ZDB-GENE-070117-2502	bum
ZFIN:ZDB-GENE-070117-2503	buf
ZFIN:ZDB-GENE-070117-2504	byp
ZFIN:ZDB-GENE-070117-2505	cab
ZFIN:ZDB-GENE-070117-2506	cpt
ZFIN:ZDB-GENE-070117-2507	unm_b286
ZFIN:ZDB-GENE-070117-2508	chg
ZFIN:ZDB-GENE-070117-2509	che
ZFIN:ZDB-GENE-070117-250	unm_tm46z
ZFIN:ZDB-GENE-070117-2510	cco
ZFIN:ZDB-GENE-070117-2511	cho
ZFIN:ZDB-GENE-070117-2512	chn
ZFIN:ZDB-GENE-070117-2513	clb
ZFIN:ZDB-GENE-070117-2514	cle
ZFIN:ZDB-GENE-070117-2515	clo
ZFIN:ZDB-GENE-070117-2517	aln
ZFIN:ZDB-GENE-070117-2518	nebel
ZFIN:ZDB-GENE-070117-2519	yhd
ZFIN:ZDB-GENE-070117-251	unm_te309
ZFIN:ZDB-GENE-070117-2520	crm
ZFIN:ZDB-GENE-070117-252	unm_m394
ZFIN:ZDB-GENE-070117-253	unm_tk259
ZFIN:ZDB-GENE-070117-254	unm_tq1
ZFIN:ZDB-GENE-070117-255	unm_tm9d
ZFIN:ZDB-GENE-070117-256	unm_tk234
ZFIN:ZDB-GENE-070117-257	unm_m260
ZFIN:ZDB-GENE-070117-258	unm_tj250b
ZFIN:ZDB-GENE-070117-259	unm_tk263
ZFIN:ZDB-GENE-070117-25	pgo
ZFIN:ZDB-GENE-070117-261	unm_tw3z
ZFIN:ZDB-GENE-070117-262	unm_m463
ZFIN:ZDB-GENE-070117-263	unm_m64
ZFIN:ZDB-GENE-070117-264	bei
ZFIN:ZDB-GENE-070117-265	unm_tg292c
ZFIN:ZDB-GENE-070117-266	unm_tw222
ZFIN:ZDB-GENE-070117-267	unm_tt227c
ZFIN:ZDB-GENE-070117-268	unm_to275a
ZFIN:ZDB-GENE-070117-269	unm_m318
ZFIN:ZDB-GENE-070117-26	rod
ZFIN:ZDB-GENE-070117-270	unm_m428
ZFIN:ZDB-GENE-070117-271	unm_m431
ZFIN:ZDB-GENE-070117-272	unm_tm46b
ZFIN:ZDB-GENE-070117-273	unm_tc244d
ZFIN:ZDB-GENE-070117-274	unm_tu238
ZFIN:ZDB-GENE-070117-275	unm_tf244
ZFIN:ZDB-GENE-070117-276	unm_m685
ZFIN:ZDB-GENE-070117-277	unm_to119e
ZFIN:ZDB-GENE-070117-278	unm_m615
ZFIN:ZDB-GENE-070117-279	unm_tg310a
ZFIN:ZDB-GENE-070117-27	rbr
ZFIN:ZDB-GENE-070117-281	unm_tm28
ZFIN:ZDB-GENE-070117-282	unm_m154
ZFIN:ZDB-GENE-070117-283	unm_m203
ZFIN:ZDB-GENE-070117-284	unm_tm57b
ZFIN:ZDB-GENE-070117-285	unm_tu274a
ZFIN:ZDB-GENE-070117-286	unm_ty7c
ZFIN:ZDB-GENE-070117-287	unm_m521
ZFIN:ZDB-GENE-070117-288	unm_tu242d
ZFIN:ZDB-GENE-070117-289	unm_ts276c
ZFIN:ZDB-GENE-070117-28	sgt
ZFIN:ZDB-GENE-070117-290	unm_ts40
ZFIN:ZDB-GENE-070117-291	unm_m490
ZFIN:ZDB-GENE-070117-292	unm_m697
ZFIN:ZDB-GENE-070117-293	unm_m150
ZFIN:ZDB-GENE-070117-294	unm_ty5
ZFIN:ZDB-GENE-070117-295	unm_te252
ZFIN:ZDB-GENE-070117-296	unm_ta53b
ZFIN:ZDB-GENE-070117-297	unm_tk242
ZFIN:ZDB-GENE-070117-299	unm_tm15
ZFIN:ZDB-GENE-070117-300	unm_m396
ZFIN:ZDB-GENE-070117-301	unm_m387
ZFIN:ZDB-GENE-070117-302	unm_tm136
ZFIN:ZDB-GENE-070117-303	unm_tf41b
ZFIN:ZDB-GENE-070117-304	unm_m611
ZFIN:ZDB-GENE-070117-305	unm_m140
ZFIN:ZDB-GENE-070117-306	unm_m66
ZFIN:ZDB-GENE-070117-307	unm_tl27
ZFIN:ZDB-GENE-070117-308	unm_m675
ZFIN:ZDB-GENE-070117-309	unm_ts299a
ZFIN:ZDB-GENE-070117-310	unm_m220
ZFIN:ZDB-GENE-070117-311	unm_tg229b
ZFIN:ZDB-GENE-070117-312	unm_m278
ZFIN:ZDB-GENE-070117-313	unm_tg279
ZFIN:ZDB-GENE-070117-314	unm_tk48z
ZFIN:ZDB-GENE-070117-315	unm_m514
ZFIN:ZDB-GENE-070117-316	unm_tl226b
ZFIN:ZDB-GENE-070117-317	unm_tc281
ZFIN:ZDB-GENE-070117-318	unm_m738
ZFIN:ZDB-GENE-070117-319	unm_m666
ZFIN:ZDB-GENE-070117-31	tag
ZFIN:ZDB-GENE-070117-320	unm_m164
ZFIN:ZDB-GENE-070117-321	unm_tm90d
ZFIN:ZDB-GENE-070117-322	unm_m143
ZFIN:ZDB-GENE-070117-323	unm_m782
ZFIN:ZDB-GENE-070117-324	unm_ty202
ZFIN:ZDB-GENE-070117-325	unm_tl243
ZFIN:ZDB-GENE-070117-326	unm_tw17b
ZFIN:ZDB-GENE-070117-327	unm_tm308
ZFIN:ZDB-GENE-070117-328	unm_tn14
ZFIN:ZDB-GENE-070117-329	unm_m287
ZFIN:ZDB-GENE-070117-32	tta
ZFIN:ZDB-GENE-070117-330	unm_tu13
ZFIN:ZDB-GENE-070117-331	unm_to2a
ZFIN:ZDB-GENE-070117-332	unm_tj20c
ZFIN:ZDB-GENE-070117-333	unm_m652
ZFIN:ZDB-GENE-070117-334	unm_m690
ZFIN:ZDB-GENE-070117-335	unm_m198
ZFIN:ZDB-GENE-070117-336	unm_m589
ZFIN:ZDB-GENE-070117-337	unm_tm70d
ZFIN:ZDB-GENE-070117-338	unm_m355
ZFIN:ZDB-GENE-070117-339	unm_tj214
ZFIN:ZDB-GENE-070117-33	tga
ZFIN:ZDB-GENE-070117-340	unm_tv59z
ZFIN:ZDB-GENE-070117-341	unm_tt254b
ZFIN:ZDB-GENE-070117-342	unm_tg415
ZFIN:ZDB-GENE-070117-343	unm_m732
ZFIN:ZDB-GENE-070117-344	unm_m742
ZFIN:ZDB-GENE-070117-345	unm_m177
ZFIN:ZDB-GENE-070117-346	unm_tc31
ZFIN:ZDB-GENE-070117-347	unm_tl205
ZFIN:ZDB-GENE-070117-348	unm_tc218
ZFIN:ZDB-GENE-070117-349	unm_ts242c
ZFIN:ZDB-GENE-070117-34	enm
ZFIN:ZDB-GENE-070117-351	unm_m279
ZFIN:ZDB-GENE-070117-352	unm_ta222b
ZFIN:ZDB-GENE-070117-353	unm_tg18b
ZFIN:ZDB-GENE-070117-354	unm_m717
ZFIN:ZDB-GENE-070117-355	unm_to15d
ZFIN:ZDB-GENE-070117-356	unm_tg229a
ZFIN:ZDB-GENE-070117-357	unm_tm109
ZFIN:ZDB-GENE-070117-358	unm_m693
ZFIN:ZDB-GENE-070117-359	unm_tz294
ZFIN:ZDB-GENE-070117-360	unm_m92
ZFIN:ZDB-GENE-070117-361	unm_tg283d
ZFIN:ZDB-GENE-070117-362	unm_tm78
ZFIN:ZDB-GENE-070117-363	unm_tu33
ZFIN:ZDB-GENE-070117-364	unm_tm126
ZFIN:ZDB-GENE-070117-365	unm_m493
ZFIN:ZDB-GENE-070117-366	unm_tz249
ZFIN:ZDB-GENE-070117-367	unm_ts236
ZFIN:ZDB-GENE-070117-368	unm_tu274b
ZFIN:ZDB-GENE-070117-369	unm_m408
ZFIN:ZDB-GENE-070117-36	yol
ZFIN:ZDB-GENE-070117-370	unm_m415
ZFIN:ZDB-GENE-070117-371	unm_tf201
ZFIN:ZDB-GENE-070117-372	unm_tu235b
ZFIN:ZDB-GENE-070117-373	unm_m246
ZFIN:ZDB-GENE-070117-374	unm_tf18c
ZFIN:ZDB-GENE-070117-375	unm_m665
ZFIN:ZDB-GENE-070117-376	unm_m519
ZFIN:ZDB-GENE-070117-377	unm_tw4
ZFIN:ZDB-GENE-070117-378	unm_te262z
ZFIN:ZDB-GENE-070117-379	unm_tc249b
ZFIN:ZDB-GENE-070117-37	reck
ZFIN:ZDB-GENE-070117-380	unm_te226z
ZFIN:ZDB-GENE-070117-381	unm_m389
ZFIN:ZDB-GENE-070117-382	unm_m459
ZFIN:ZDB-GENE-070117-383	unm_te322
ZFIN:ZDB-GENE-070117-384	unm_tc226c
ZFIN:ZDB-GENE-070117-385	unm_m27
ZFIN:ZDB-GENE-070117-386	unm_tb222c
ZFIN:ZDB-GENE-070117-388	unm_tn218d
ZFIN:ZDB-GENE-070117-389	unm_tw202
ZFIN:ZDB-GENE-070117-38	aus
ZFIN:ZDB-GENE-070117-390	unm_tc11a
ZFIN:ZDB-GENE-070117-391	unm_m773
ZFIN:ZDB-GENE-070117-392	unm_ty17e
ZFIN:ZDB-GENE-070117-393	unm_tk56f
ZFIN:ZDB-GENE-070117-394	unm_m180
ZFIN:ZDB-GENE-070117-395	unm_tf228
ZFIN:ZDB-GENE-070117-396	unm_tm42d
ZFIN:ZDB-GENE-070117-397	unm_m358
ZFIN:ZDB-GENE-070117-398	unm_m708
ZFIN:ZDB-GENE-070117-399	unm_tz272
ZFIN:ZDB-GENE-070117-39	gin10
ZFIN:ZDB-GENE-070117-400	unm_m121
ZFIN:ZDB-GENE-070117-401	unm_tm18c
ZFIN:ZDB-GENE-070117-402	unm_m441
ZFIN:ZDB-GENE-070117-403	unm_m196
ZFIN:ZDB-GENE-070117-404	unm_td207
ZFIN:ZDB-GENE-070117-405	unm_tu259
ZFIN:ZDB-GENE-070117-406	unm_tn223
ZFIN:ZDB-GENE-070117-407	unm_m554
ZFIN:ZDB-GENE-070117-408	unm_m112
ZFIN:ZDB-GENE-070117-409	unm_m471
ZFIN:ZDB-GENE-070117-40	ppa
ZFIN:ZDB-GENE-070117-410	unm_tt209a
ZFIN:ZDB-GENE-070117-411	unm_tk252
ZFIN:ZDB-GENE-070117-412	unm_tv49a
ZFIN:ZDB-GENE-070117-413	unm_tj256
ZFIN:ZDB-GENE-070117-414	unm_tk215b
ZFIN:ZDB-GENE-070117-415	unm_m382
ZFIN:ZDB-GENE-070117-416	unm_m573
ZFIN:ZDB-GENE-070117-417	unm_tg239a
ZFIN:ZDB-GENE-070117-418	unm_to259b
ZFIN:ZDB-GENE-070117-419	unm_tj218
ZFIN:ZDB-GENE-070117-41	vos
ZFIN:ZDB-GENE-070117-420	unm_tm88e
ZFIN:ZDB-GENE-070117-421	unm_m54
ZFIN:ZDB-GENE-070117-422	unm_m621
ZFIN:ZDB-GENE-070117-423	unm_m361
ZFIN:ZDB-GENE-070117-424	unm_tp32
ZFIN:ZDB-GENE-070117-425	unm_m261
ZFIN:ZDB-GENE-070117-426	unm_tc248b
ZFIN:ZDB-GENE-070117-427	unm_m771
ZFIN:ZDB-GENE-070117-428	unm_tw17a
ZFIN:ZDB-GENE-070117-429	unm_m192
ZFIN:ZDB-GENE-070117-42	kby
ZFIN:ZDB-GENE-070117-430	unm_m251
