MGI:96621	Itk
MGI:2444557	Suv420h1
MGI:108014	Polr1b
MGI:894682	Unc5a
MGI:106065	Ppm1g
MGI:95638	Galt
MGI:1927166	Chst11
MGI:1889508	Tbc1d1
MGI:2671312	l11Jus39
MGI:3702977	Dbmc2
MGI:1891830	Pkp3
MGI:105371	Spock1
MGI:1930803	Tesc
MGI:3604747	Mfiq4
MGI:109404	Nup98
MGI:107595	Sp4
MGI:1920910	Cabp4
MGI:87930	Adk
MGI:2678952	Bloc1s3
MGI:2444898	Chfr
MGI:1338864	Stau1
MGI:1914701	Pkp2
MGI:106676	Zic3
MGI:97275	Myod1
MGI:1928985	Dlp1
MGI:109583	Pten
MGI:5560789	b2b2600Clo
MGI:3588347	Cplaq12
MGI:104747	Pkia
MGI:3808033	Rgsc916
MGI:2448982	baln3
MGI:107426	Il11ra1
MGI:95613	Gabra1
MGI:3777569	Vesp
MGI:109536	Itih4
MGI:1338881	St14
MGI:1928392	Dpt
MGI:98254	Scp2
MGI:3589177	Pbwg17
MGI:1917274	Mcm10
MGI:2150704	Obq15
MGI:1921435	Gbe1
MGI:3530897	Eae37
MGI:96394	Icam2
MGI:1916835	Hfe2
MGI:107420	Irak1
MGI:1330276	Cops2
MGI:2446735	Adip9
MGI:1344313	Zeb1
MGI:2448063	Lrrc10
MGI:2178246	Bomd4
MGI:1891336	Eae14
MGI:1934610	Dilp4
MGI:106034	Six4
MGI:108031	Gpr65
MGI:109448	Cfc1
MGI:5523264	Del(2Igs9-Rr31)67Ddu
MGI:1929518	Zic5
MGI:3709971	Idd6.1
MGI:3577451	l4Jus27
MGI:1915023	Kat8
MGI:2159727	Il17rd
MGI:1098718	Tmem38b
MGI:1194500	Ablim1
MGI:2146851	Tfb1m
MGI:1202401	Fgf17
MGI:95455	Ets1
MGI:1352466	Nr2c2
MGI:3607562	Mohg2
MGI:2148576	Heal4
MGI:97765	Prm1
MGI:88078	asa
MGI:1926209	Dek
MGI:3053542	l15R12
MGI:1098260	Kif1c
MGI:1340034	Sema3e
MGI:5004966	snouty
MGI:1918387	Rfx4
MGI:1096320	Ccr10
MGI:1920093	Prdm4
MGI:2151808	Bulb3
MGI:96058	Hcs3
MGI:96533	Ihh
MGI:94910	Dmp1
MGI:103264	Arhgef2
MGI:3577015	Otulin
MGI:1913192	Fhl5
MGI:99606	Abca2
MGI:1342273	Gsto1
MGI:1916409	Rhebl1
MGI:1338044	Cyp8b1
MGI:95816	Grik3
MGI:3806642	Rgsc629
MGI:2149946	Gopc
MGI:3578217	lra3b
MGI:1924106	Catsper3
MGI:1927065	Cables1
MGI:3050795	Mkl2
MGI:3043652	l4Jus24
MGI:2137240	C10bw3
MGI:1914784	Ttll4
MGI:1890474	Il21
MGI:1352457	Nr4a3
MGI:1341085	Epm2a
MGI:105068	Rab7
MGI:2387638	Katnal1
MGI:1927347	Smarce1
MGI:3054101	Bmd22
MGI:3709973	Idd6.3
MGI:5291502	Dp(7Slx1b-Sept1)5Aam
MGI:3512247	Xydsq
MGI:2152562	Dyscalc4
MGI:1345149	Scn11a
MGI:88095	Serpinc1
MGI:3524758	Arigg3
MGI:1341295	Tlr1
MGI:96965	Mertk
MGI:2665081	Hscfr
MGI:3611220	dntm
MGI:2671413	gro29
MGI:2136733	Glp2r
MGI:1927669	Cyp4f14
MGI:96526	Igl
MGI:3686747	Gena287
MGI:1933227	Tex14
MGI:101759	Syt4
MGI:1351344	Grm7
MGI:5320194	cspr
MGI:2671512	nur31
MGI:3830820	Idd5.3
MGI:4830894	Del(7Gabrb3-Ube3a)1Yhj
MGI:3720921	Tgq14
MGI:1352504	Hip1r
MGI:88446	Col11a1
MGI:5425970	BPL005
MGI:3527646	Tailq6
MGI:3525297	Pnhdlc3
MGI:1914832	Slc25a26
MGI:97352	Nkx3-1
MGI:1353452	Aldh3a2
MGI:3047106	Cal6
MGI:3640778	gpg5
MGI:105969	Sle1
MGI:5436130	mvu008
MGI:2149336	Pgia15
MGI:2139764	Sec24b
MGI:1858963	Gnpnat1
MGI:1930146	Pmaip1
MGI:1194881	Fabp9
MGI:3036243	Nlrc4
MGI:1859648	Ftsj1
MGI:96789	Lipa
MGI:1353620	Slamf6
MGI:5049944	Mirc6
MGI:1917786	Qpct
MGI:5311021	b2b145Clo
MGI:98446	Med22
MGI:4456871	Dts
MGI:1194494	Hdgf
MGI:3524756	Arigg1
MGI:1930089	Mcm3ap
MGI:1914740	Ufl1
MGI:3806513	Rgsc576
MGI:1347100	Slc27a5
MGI:3720896	Tgq6
MGI:87921	Adh1
MGI:1321389	Vamp3
MGI:1859546	Syt10
MGI:3797725	Hlb426
MGI:1929095	Uso1
MGI:1932407	Celf4
MGI:3807240	Rgsc835
MGI:3692904	repro52
MGI:3829959	Bmd5c
MGI:2449712	Fev
MGI:1924828	Bcl9
MGI:2150137	Bw19
MGI:1914962	Slc25a37
MGI:1858513	Mnek1c
MGI:1353633	Fus
MGI:3589618	Bdw1
MGI:2443955	Lrig3
MGI:104593	Xcl1
MGI:1916800	Bst2
MGI:3619563	Asdq6
MGI:3607076	Hdlq36
MGI:2151797	Tgs1
MGI:892866	Dgcr2
MGI:1353463	Sles3
MGI:1888504	Retnla
MGI:3806333	Rgsc526
MGI:3769518	Nhdlq11
MGI:96015	Hba-a1
MGI:3512164	Estoq3
MGI:88068	Areg
MGI:95389	En1
MGI:1933158	Impa1
MGI:1915425	4930591A17Rik
MGI:3696759	Albq5
MGI:98792	tor
MGI:1915452	Ndufa5
MGI:1914383	Gp2
MGI:2177469	Bco2
MGI:1928982	Sta2
MGI:101845	Mcm3
MGI:3512159	Espq3
MGI:3762521	Drinkcala3
MGI:2137955	tmgc34
MGI:1336200	Hpca
MGI:95479	Fabp1
MGI:3583101	Mord3
MGI:2671427	gro38
MGI:88486	cpy
MGI:107508	Ereg
MGI:2682688	Mhdakta36
MGI:97923	Ril2
MGI:1888519	Lmx1a
MGI:3526922	Lgaq4
MGI:2653918	Hxl2
MGI:1345092	Pglyrp1
MGI:104773	Adra1a
MGI:99529	Cd63
MGI:1333855	Atox1
MGI:3046724	gro83
MGI:99414	Id4
MGI:88397	Chrm2
MGI:2137607	Cq3
MGI:2444277	Islr2
MGI:96629	Jak2
MGI:98259	Ccl2
MGI:98509	Tfcp2
MGI:1339760	Csf2rb2
MGI:3045059	Vtbt17
MGI:96461	Igh-J
MGI:894696	Serping1
MGI:1313259	Slfn1
MGI:1333816	Mrpl41
MGI:1338829	Pex16
MGI:2384850	Pdlim2
MGI:1298230	Cnot7
MGI:1925331	Crisp4
MGI:1341799	Ndrg1
MGI:1351333	Thoc5
MGI:3526932	W3q17
MGI:1354385	Ero1l
MGI:1328352	Sh2d1a
MGI:2656513	Lmr7
MGI:97612	Plaur
MGI:1929645	Rec8
MGI:95822	Grin2c
MGI:3586305	Ath22
MGI:88252	Calr
MGI:3040196	Cocia5
MGI:894678	Aurka
MGI:1352753	Gipr
MGI:109564	Kif5a
MGI:2442564	Cers6
MGI:2135593	Hadha
MGI:3640571	Skmw13
MGI:1196224	Cdk8
MGI:5425522	BAP031
MGI:1928099	Pglyrp2
MGI:2662757	Egrm1
MGI:88450	Col17a1
MGI:1100860	Frs2
MGI:3629926	Mir688
MGI:106039	Dtna
MGI:108392	Slc20a1
MGI:1915703	Gpihbp1
MGI:891978	Phyh
MGI:3603297	Idd25
MGI:104591	Nbl1
MGI:3762526	Drinkmgcl21
MGI:2144467	Wdpcp
MGI:5477181	Ptgs2os2
MGI:1333775	Cia2
MGI:1890222	Midn
MGI:1355273	Nidd2n
MGI:106581	Tsg101
MGI:3577486	nur76
MGI:3612501	Cmn2
MGI:3052079	Hipp5
MGI:2682673	Mhdakta18
MGI:109165	Gngt1
MGI:88318	Cd14
MGI:1916049	Rgmb
MGI:3616078	Del(2Hoxd13)3Ddu
MGI:3606314	Play48
MGI:3046874	Igf1sl2
MGI:2678716	Hlb300
MGI:1353455	Mlh3
MGI:1890472	Il19
MGI:104287	In(YLS)Lub
MGI:106653	Epcam
MGI:3612593	Stheal11
MGI:95790	Gnrhr
MGI:1919163	Tmem79
MGI:2676804	Mir10b
MGI:3652907	Hemq3
MGI:1858224	Chst3
MGI:3801040	Rgsc431
MGI:3607079	Hdlq39
MGI:2153659	Mopkd2
MGI:1919595	Amer1
MGI:2656117	Hlb59
MGI:96432	Igf1
MGI:1916782	Hopx
MGI:3619442	Mir9-2
MGI:2151213	Pgia5
MGI:1345282	Slc30a4
MGI:5446194	m7324Wlst
MGI:5476164	b2b1876Clo
MGI:1860191	Polm
MGI:96558	Il5ra
MGI:1096560	Lore2
MGI:3038404	nur45
MGI:3713915	Char9
MGI:95807	gri
MGI:1351315	Tceb3
MGI:1328364	Fmod
MGI:95812	Grid1
MGI:98233	Sat1
MGI:1924217	2700049A03Rik
MGI:95496	Fcer1g
MGI:3527500	W10q8
MGI:3849697	m283-1Tpo
MGI:95432	Ces1e
MGI:2663825	nmf118
MGI:108411	Prkag1
MGI:88382	F5
MGI:97369	Nppc
MGI:3527647	W3q6
MGI:5499181	Pedm25
MGI:104857	Ptcra
MGI:3697193	Vmmt5
MGI:1097705	Kng1
MGI:3772922	Del(7Ins2-Tel)1Lef
MGI:2153272	Trrap
MGI:1858234	Caprin1
MGI:105940	Renbp
MGI:3527612	W6q16
MGI:3822489	Mos3
MGI:1915076	Snap47
MGI:2442013	C5ar2
MGI:3046875	Igf1sl3
MGI:96910	Maff
MGI:1924161	Brd1
MGI:1929865	Nampt
MGI:1919508	Kcnk10
MGI:97822	Pvrl2
MGI:2138069	Hmgn3
MGI:97052	Mos
MGI:98786	Cat5
MGI:1920753	Mbd3l1
MGI:96955	Slc3a2
MGI:3522276	titanm
MGI:1276118	Bey
MGI:2684729	Unc79
MGI:5516005	b2b2153.2Clo
MGI:97436	Omp
MGI:4843943	Rnl41
MGI:1888506	Retn
MGI:1858763	Bwem2
MGI:3033905	gro60
MGI:2445326	Otx2m1
MGI:1929461	Lphn1
MGI:3795169	Hlb476
MGI:1915438	Sympk
MGI:2152428	Ap1q
MGI:107633	Lxn
MGI:97487	Pax3
MGI:101924	Slc12a2
MGI:1099442	Atxn3
MGI:1343166	Klk6
MGI:3606917	Idd21.3
MGI:4414022	n-Ts2
MGI:97450	Otx1
MGI:3812563	Rgsc850
MGI:2150019	Spred2
MGI:5318059	Del(2Hoxd1-Hoxd13)54Ddu
MGI:109233	Kif22
MGI:3722391	Ramls2
MGI:2669463	Mbis3
MGI:97746	Endou
MGI:1934634	dal
MGI:1858226	Slc5a3
MGI:2676796	Mirlet7d
MGI:1927851	Gpr85
MGI:95640	Gapdh
MGI:88105	Atp1a1
MGI:3037820	Kcna10
MGI:1096385	Bcan
MGI:109160	Mnx1
MGI:98915	ur
MGI:95720	Gjb2
MGI:97451	Otx2
MGI:3813864	Rgsc1152
MGI:1919020	Ap2b1
MGI:2385095	Lzts2
MGI:3656497	Modor1
MGI:3708142	hkp
MGI:88250	Cald1
MGI:3525628	Kdnw1
MGI:2685628	Card9
MGI:3794291	hlb145
MGI:5431484	b2b918Clo
MGI:98968	Wt1
MGI:1918614	Jmjd1c
MGI:88613	Cyr61
MGI:2679262	Rgma
MGI:3583624	Ptnu1
MGI:96110	Hm
MGI:3723096	Mtgq3
MGI:1344364	Usp18
MGI:1920416	Tm7sf2
MGI:3512925	Fmgty8
MGI:1334263	Neurl1a
MGI:2664009	Tbrs4
MGI:1337040	Nr1i2
MGI:109128	Hnf4a
MGI:1201674	Smad3
MGI:1196412	Tnpo3
MGI:1889206	Skap2
MGI:3686723	Gena40
MGI:97297	Nedd4
MGI:97760	Prkar2b
MGI:3641288	Alo2
MGI:2150909	Listr2
MGI:1888525	Tob2
MGI:2153530	Hamp2
MGI:87909	Acta2
MGI:98729	Tgfbr2
MGI:2183046	Hlb40
MGI:99135	Xpa
MGI:1889272	Cadm1
MGI:2662978	Sbmd4
MGI:1920929	Tex19.1
MGI:1923422	Prkcdbp
MGI:3531524	Bwtq11
MGI:3639327	Gt(pU21)8Imeg
MGI:1197009	Birc2
MGI:2150671	Tbrs1
MGI:3043649	gro75
MGI:107629	Luzp1
MGI:103562	Hsd11b1
MGI:5430047	b2b1470Clo
MGI:3702641	Del(16Dgcr2-Hira)1Rak
MGI:1919840	Ppme1
MGI:104965	Zp3r
MGI:1354171	Ebi3
MGI:2149358	Bbaa9
MGI:1351335	Atp1a4
MGI:97606	Prl3d1
MGI:97226	Mtv7
MGI:1341841	Kcnk7
MGI:104744	Kcnj2
MGI:3796074	Mvwf3
MGI:96438	Igfbp3
MGI:1915795	Ecscr
MGI:99605	Cntfr
MGI:108389	Kif4
MGI:1309473	Eae9
MGI:1346861	Mapk8
MGI:108445	Ciita
MGI:2444777	Ncaph
MGI:3844136	Arrh1
MGI:1890457	Slc15a2
MGI:3709847	Mir181d
MGI:104727	Cplx1
MGI:1932404	Phip
MGI:1203728	Dtnb
MGI:1355317	Tnfsf14
MGI:101783	Plk4
MGI:4835984	irdc
MGI:96217	Hprt
MGI:98390	sps
MGI:3038337	ferf1
MGI:3510140	Bwnd3wk1
MGI:88033	ao
MGI:1929538	Dap3
MGI:107164	Ppp3ca
MGI:3612834	whe
MGI:3054067	Mdmsc3
MGI:3840776	Del(2Hoxd4-Hoxd9)40Ddu
MGI:2137967	l7R15
MGI:109550	Tnnt3
MGI:2670749	baln4
MGI:3707014	Gofm2
MGI:3757588	He
MGI:1096550	Cyp4a14
MGI:1096359	Cyp26a1
MGI:1913721	Anp32e
MGI:2671277	l11Jus10
MGI:88518	Cryba1
MGI:1100518	Smad7
MGI:1928401	Clip1
MGI:1195266	Tnfaip6
MGI:1889007	Ttyh1
MGI:1344410	Ubd
MGI:3042415	Orgwq6
MGI:1919725	Ssbp3
MGI:1101061	Slc18a3
MGI:3804894	Obrq13
MGI:1314883	Tnfrsf1b
MGI:2142572	Mtus1
MGI:1920706	Izumo1
MGI:3640768	gpg1
MGI:2671496	nur26
MGI:97011	Mmp9
MGI:2668936	Fcsa2
MGI:1921394	Robo4
MGI:3720899	Bglu5
MGI:1926287	Plac1
MGI:99931	Htas2
MGI:99473	Arrb1
MGI:1349763	Dpysl2
MGI:3613598	snthr
MGI:1313276	Vamp1
MGI:1100534	Bfq1
MGI:2385067	Lims2
MGI:3514360	Hdl37
MGI:107704	Abcg1
MGI:97584	Pim1
MGI:2661364	Neu4
MGI:102779	Fen1
MGI:109249	Adamts1
MGI:95653	Gapdhs
MGI:3050652	lsgd9a
MGI:2142523	Crtc1
MGI:104793	Runx1t1
MGI:108496	Bglq9
MGI:1890695	Rab9
MGI:1929701	Metap2
MGI:2669258	Loco1
MGI:1196627	Htr6
MGI:107158	Sin3b
MGI:1929183	Tsc1
MGI:2671987	Shank2
MGI:97401	Ocm
MGI:1890378	Zfp110
MGI:2653281	Odsm1
MGI:3814820	Hrtr1
MGI:97753	Ppy
MGI:2137709	Tpnr1
MGI:88462	Col7a1
MGI:1921811	Nkx6-3
MGI:3512792	repro10
MGI:3041167	Piwil4
MGI:1347354	Homer2
MGI:98467	Syp
MGI:5502906	Etn2
MGI:1858910	Jmjd6
MGI:96404	Idd2
MGI:2682686	Mhdakta33
MGI:1914283	2610005L07Rik
MGI:2447670	Mgrn1
MGI:1098272	Rnasel
MGI:1924846	Gpr110
MGI:1351334	Syn3
MGI:1276534	Bcat2
MGI:3697679	Mom7
MGI:1201683	Eomes
MGI:2387363	Sluc19
MGI:3692911	repro50
MGI:1101771	Kl
MGI:1345156	Gmcl1
MGI:1341090	Tnfrsf10b
MGI:3776144	Ssrq1
MGI:2150635	Xmo5
MGI:3524753	Arigm5
MGI:2146785	Gpsm3
MGI:2651887	nmf63
MGI:95841	Gsc
MGI:109175	Dab2
MGI:2155808	Pkhd1
MGI:3795764	Lsq1
MGI:97618	Prl2c2
MGI:5469267	Tc(HSA7;HSA14)#Mtos
MGI:1915138	Tmem100
MGI:3033969	l4Jus19
MGI:109527	Trpc2
MGI:3662924	Rky
MGI:2141990	Nlrp6
MGI:3028579	Rasgrp3
MGI:95459	Zfp521
MGI:94860	Ppp1r1b
MGI:2444609	Nlgn3
MGI:1891457	Polh
MGI:102556	Tbx4
MGI:3808176	Rgsc767
MGI:98211	Rv3
MGI:97051	Mdh1
MGI:3607563	Mohg3
MGI:3811569	Rgsc906
MGI:1861441	Rab27a
MGI:88084	Asl
MGI:88494	Creb1
MGI:1914249	Med28
MGI:108465	Scc4
MGI:1344411	Wt6q2
MGI:96294	hy2
MGI:3526944	W3q10
MGI:1351619	Abcb11
MGI:103980	T(7;19)145H
MGI:108426	Kif1b
MGI:97748	Ctsa
MGI:1920566	Calr3
MGI:1915339	Arpc4
MGI:88360	Cdx1
MGI:3843337	Elpt2
MGI:103248	Phc1
MGI:2387464	Pank3
MGI:1278322	Epc1
MGI:1916968	Ipmk
MGI:3527569	Tailq1
MGI:1346865	Mapk14
MGI:1340044	Lrp8
MGI:1918817	Mcm9
MGI:107700	Casp4
MGI:2149690	Skull9
MGI:2681245	Mhdaali029
MGI:87915	Ad
MGI:1914917	Alkbh8
MGI:1352747	Cspg5
MGI:2149543	Ubap1
MGI:2679683	Paqr3
MGI:2138327	Phlpp1
MGI:2671400	gro14
MGI:96604	Itga5
MGI:3046339	Phl1
MGI:97537	Pecam1
MGI:97547	Pfkl
MGI:3027917	Enpp7
MGI:1336166	Cflar
MGI:3625040	Acla2
MGI:1316652	Prmt2
MGI:1915777	Ucma
MGI:1298208	F2rl2
MGI:3510243	Skmw9
MGI:1277215	Bbs1
MGI:1338013	Cbfa2t3
MGI:1930190	Cramp1l
MGI:104734	Bhr2
MGI:99674	Adcy4
MGI:1344337	Grem1
MGI:98956	Wnt3a
MGI:3526954	W3q5
MGI:96729	l1Rk7
MGI:1098235	P2rx1
MGI:1920960	Tubb2b
MGI:2671358	nur6
MGI:2682858	Mhdawbs3
MGI:3035958	Pbwg2
MGI:98765	Tks
MGI:3720928	Tgq21
MGI:3512168	Lfq2
MGI:3646700	Amt
MGI:96167	Hom1
MGI:96598	It
MGI:5582397	Del(3Bglap2-Bglap)1Kry
MGI:1353653	Glrx3
MGI:1342291	Rlim
MGI:2680101	Hdis
MGI:106590	Has1
MGI:1890352	Ath11
MGI:1860077	Msh4
MGI:5451075	Mirc33
MGI:2387365	Sluc21
MGI:96213	Hpd
MGI:95543	Fkbp4
MGI:96169	Hoxa
MGI:3629111	Fatpad3
MGI:3586544	MommeD6
MGI:3038476	Fbgl1
MGI:98262	Ccl5
MGI:106907	Tead4
MGI:2451367	nctm1
MGI:3778966	Lynf3
MGI:3584036	Nxpe5
MGI:97936	Rmp3
MGI:2144208	Tubg2
MGI:3625038	Pbat2
MGI:3578831	Scpro11
MGI:1927479	Sap30bp
MGI:109326	Bnip3
MGI:101899	Pla2g5
MGI:1349766	Brd7
MGI:88072	Arp
MGI:108069	Ccna2
MGI:2389465	Tbx22
MGI:1924317	Cacfd1
MGI:2177178	Dicer1
MGI:97424	Odf1
MGI:5490314	Gena346
MGI:3054217	Mp53d2
MGI:99635	Hcs5
MGI:1346876	Map3k5
MGI:104735	Gt(ROSA)26Sor
MGI:96673	Kcne1
MGI:101898	Pou2f1
MGI:1276116	Ep300
MGI:1924209	Chmp5
MGI:2429504	Adam1a
MGI:96825	Selenbp1
MGI:109620	Arvcf
MGI:1298234	Kcnk4
MGI:108206	El5
MGI:2669605	Heal10
MGI:109151	Ltbp1
MGI:1316673	Afw2
MGI:3811104	Rgsc1513
MGI:96730	l1Rk8
MGI:5430039	b2b243.1Clo
MGI:2682760	Gsfrco010
MGI:1098274	Cyp27b1
MGI:5515439	M241b
MGI:96827	lr
MGI:1926097	Prima1
MGI:3526938	W10q11
MGI:1353462	Sles2
MGI:88611	Cyp4a10
MGI:3622194	Pgis1
MGI:97399	ocd
MGI:1096398	Cd81
MGI:3052176	Ctrcts
MGI:108520	Fzd4
MGI:3042920	Tesq1
MGI:5470156	Del(Y)4H
MGI:96193	Hoxc11
MGI:4837099	Rr7
MGI:96188	Hoxb7
MGI:1931825	Chst5
MGI:3694906	Brml3
MGI:2386566	Fembrs2
MGI:1196284	Tsc22d3
MGI:3524759	Arigg4
MGI:106093	Lrdm2
MGI:97324	Nhlh2
MGI:3790223	In(11)2Dn
MGI:1298227	Mcm6
MGI:2443815	Stxbp5l
MGI:1916017	Wash
MGI:2176911	Stheal7
MGI:103262	Yap1
MGI:104890	Tpt1
MGI:3758259	Skts-fp3
MGI:2384875	Cdk5rap2
MGI:104842	Coil
MGI:1351872	Slco2b1
MGI:2151920	Cpfd2
MGI:108503	Bglq8
MGI:2652504	twit
MGI:1929871	Terf2ip
MGI:3812348	Rgsc682
MGI:96201	Hoxd1
MGI:5301261	Rr15
MGI:97782	Ps
MGI:1918898	Optn
MGI:2661732	Cfld2
MGI:88511	crn
MGI:1858959	Elovl1
MGI:3527051	W10q14
MGI:107956	Slc8a1
MGI:3804026	Del(7Ifitm5-Ifitm6)1Masu
MGI:1921428	Stk40
MGI:3033914	l4Jus2
MGI:1890528	Icst
MGI:2142985	Xylb
MGI:2670266	tmgc22
MGI:2179507	Fktn
MGI:3663046	Azdm1
MGI:1353655	Usp25
MGI:1918615	Pdss2
MGI:1328311	Sypl2
MGI:1345666	Dssc1
MGI:96941	Cma1
MGI:3046813	Gcsfis
MGI:2669254	Nanos1
MGI:2139369	Rtel1
MGI:5433318	b2b1660Clo
MGI:1922019	Pik3cb
MGI:5288350	Ta33Hl
MGI:1345150	Cdc6
MGI:3510244	Skmw10
MGI:104664	Tcf15
MGI:88346	Cd8a
MGI:1338036	Bpifa1
MGI:1916419	Faim3
MGI:109331	Nxn
MGI:106677	Slc18a2
MGI:1860303	Grasp
MGI:2151859	Morph2
MGI:97998	Rom1
MGI:1923032	Lca5
MGI:3045061	Vtbt19
MGI:95392	Eng
MGI:2176906	Stheal2
MGI:96569	Inha
MGI:1329034	Ccne2
MGI:2136841	Morc3
MGI:2671568	crf10
MGI:105492	Lair1
MGI:2149708	Skull25
MGI:2670445	Alaa1
MGI:109380	Il10rb
MGI:3045765	Rplag
MGI:109283	Pdcd6
MGI:1328317	Trex1
MGI:3759757	Psds3
MGI:1859287	Dnmt3l
MGI:1917656	Vps26b
MGI:5560776	b2b2736.2Clo
MGI:5583965	Del(2Duoxa2-Duoxa1)1Sref
MGI:97312	Nfkb1
MGI:96418	Idua
MGI:104808	Lcp1
MGI:98373	Sparc
MGI:1345184	Tenm2
MGI:4831073	hlb550
MGI:2151220	Pgia12
MGI:3039563	Dlgap3
MGI:1924781	Anks1b
MGI:97532	Pdha1
MGI:97513	Furin
MGI:3811768	Rgsc114
MGI:1346881	Map3k12
MGI:99912	Lama2
MGI:2140885	Napepld
MGI:87989	Alas1
MGI:1334448	Aspm
MGI:1913435	1110037F02Rik
MGI:3606476	Fam132b
MGI:1097157	Ppef1
MGI:2384589	Herc1
MGI:1859168	Cacng6
MGI:1341171	Lect1
MGI:3586310	Ath27
MGI:1928487	Stk3
MGI:2178472	Bbaa11
MGI:3717845	Secia5
MGI:1196463	Fndc3a
MGI:4436906	Del(7Mrgpra1-Mrgprb4)1And
MGI:894659	Hbp1
MGI:5438981	Del(3Gbp-ps2-Gbp5)1Ktak
MGI:109567	Wbp5
MGI:3036255	Tmtc3
MGI:3771042	Ssnt1
MGI:3798651	Rgsc63
MGI:2677647	Del(16Es2el-Ufd1l)217Bld
MGI:96969	Met
MGI:1924066	Sdccag8
MGI:98423	Ssb
MGI:1913363	Apoa5
MGI:2684124	dill
MGI:2137357	Trim33
MGI:97814	Ptprg
MGI:3606052	Bmgr2
MGI:103017	Fcgrt
MGI:96158	Hmgcl
MGI:1915050	Dgat2
MGI:1933785	Exen1
MGI:98364	Sox2
MGI:1932101	Ankrd17
MGI:107776	Gadd45b
MGI:1934604	Lias
MGI:1313312	Khdrbs3
MGI:2660591	Hbnr2
MGI:2676828	Mir143
MGI:2385237	Aimp2
MGI:3844122	Sfp2
MGI:88293	Cacna1d
MGI:3646373	Cyp3a57
MGI:3759755	Psds1
MGI:104728	Caml
MGI:1315202	Slit3
MGI:95818	Grik5
MGI:98090	Pdc
MGI:1915367	Apool
MGI:1916837	Pcgf3
MGI:1336883	Smad6
MGI:95630	Slc6a11
MGI:1329045	Tulp3
MGI:105093	Cnn2
MGI:3527611	Egaq4
MGI:96207	Hoxd3
MGI:1355309	Thim
MGI:1921424	Gtsf1
MGI:2661259	Pcd8ts1
MGI:105932	Inhbc
MGI:3796082	Mvwf2
MGI:3832737	Mssq6
MGI:3577212	Lith18
MGI:1921393	Opa1
MGI:1858235	Celsr2
MGI:3038437	nur57
MGI:1924923	Defb41
MGI:2656810	Lbm9
MGI:1346878	Map3k8
MGI:3042925	Splq8
MGI:1917158	Rab3b
MGI:3807946	Rgsc890
MGI:3514358	Hdl35
MGI:4833651	KAL003
MGI:101805	Gys1
MGI:2151779	Mnic1
MGI:1858233	Nphp1
MGI:1099800	Nfkb2
MGI:2384887	Chtf18
MGI:3795179	hlb495
MGI:3811255	Rgsc1655
MGI:1932136	C1qtnf3
MGI:2443327	Fa2h
MGI:2151013	Erc1
MGI:109162	Gpam
MGI:2137319	Chab5
MGI:1921867	Scpep1
MGI:3041814	gro70
MGI:2441992	Gpr4
MGI:1918732	Rdh13
MGI:1922973	Amotl1
MGI:1277954	Il13ra2
MGI:2685226	Hdx
MGI:1916977	Usp46
MGI:5313570	Mirc16
MGI:107450	Dld
MGI:96545	Il1r1
MGI:98733	Tg
MGI:1915065	Sec14l2
MGI:2150702	Obq13
MGI:1917498	Dazap1
MGI:3036185	Skmw4
MGI:2671384	hem3
MGI:1916625	Btbd9
MGI:102749	Trim25
MGI:87973	Aia1
MGI:3513463	Noan2
MGI:96908	Mxd1
MGI:99180	Zfp36
MGI:2671641	scpt
MGI:2445110	Zdhhc17
MGI:1197527	Top3a
MGI:2179246	Lifespan3
MGI:3036607	Vmbic9
MGI:3038400	nur42
MGI:1922269	Rnase10
MGI:5554540	b2b2458Clo
MGI:2181366	Capn8
MGI:2661273	Pcd4ts1
MGI:3033915	l4Jus3
MGI:102551	Ccnf
MGI:2388124	Clrn1
MGI:2153588	Ppp1r3a
MGI:107929	Pip5k1a
MGI:3779047	Lskpf2
MGI:95319	Em
MGI:109148	Olfr17
MGI:1891178	Bsc1
MGI:103267	Eif4ebp1
MGI:2671544	skax4
MGI:3800201	Rgsc288
MGI:1923820	Tbata
MGI:1919654	Wdr44
MGI:2660561	Fglu2
MGI:88330	Cd37
MGI:2653455	Lith10
MGI:2678720	Hlb211
MGI:1306800	Pcdh8
MGI:1921166	Ift57
MGI:1924054	Kdm4c
MGI:2384610	Pain1
MGI:1097692	Opn1mw
MGI:1916233	Rint1
MGI:1860297	Apba1
MGI:103258	Adad1
MGI:3038429	nur50
MGI:891999	Adarb1
MGI:109638	Clns1a
MGI:3580016	Agap2
MGI:1928902	Rqcd1
MGI:2159324	Cln6
MGI:3811092	Rgsc1354
MGI:892010	Sfrp4
MGI:1306785	Ugdh
MGI:97541	Pepc
MGI:3641286	Alo1
MGI:1316650	Slc37a4
MGI:2676665	Lrrc7
MGI:5311362	b2b635Clo
MGI:97171	Mt1
MGI:107685	Plxna1
MGI:3046235	Gluchos3
MGI:3041284	Hdlq22
MGI:2684993	Cytl1
MGI:1330232	Tlf2
MGI:1914698	Plxdc2
MGI:1926075	Desi2
MGI:109336	Etv6
MGI:88468	Col1a2
MGI:4843930	Rnl18
MGI:1277191	Idd19
MGI:1859150	Akap7
MGI:2663979	Galp
MGI:5498482	b2b2110.2Clo
MGI:1919935	Dnajc6
MGI:1916706	Commd10
MGI:2684853	Tmprss11a
MGI:3039459	Cia27
MGI:3045050	Vtbt8
MGI:98948	Wf
MGI:2664387	Mmp21
