phenotype_id	phenotype_label
FBbt:00000163PHENOTYPE	embryonic mandibular segment phenotype
FBbt:00000164PHENOTYPE	embryonic maxillary segment phenotype
FBbt:00000165PHENOTYPE	embryonic labial segment | ectopic phenotype
FBbt:00000165PHENOTYPE	embryonic labial segment phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | germline clone | maternal effect phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | anterior phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | germline clone phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | maternal effect phenotype
FBbt:00000166PHENOTYPE	embryonic thorax phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | ventral phenotype
FBbt:00000166PHENOTYPE	embryonic thorax | dorsal phenotype
FBbt:00000167PHENOTYPE	embryonic thoracic segment | rescuable maternal effect phenotype
FBbt:00000167PHENOTYPE	embryonic thoracic segment | gap phenotype
FBbt:00000167PHENOTYPE	embryonic thoracic segment | germline clone phenotype
FBbt:00000167PHENOTYPE	embryonic thoracic segment | maternal effect phenotype
FBbt:00000167PHENOTYPE	embryonic thoracic segment phenotype
FBbt:00000168PHENOTYPE	embryonic prothoracic segment phenotype
FBbt:00000168PHENOTYPE	embryonic prothoracic segment | germline clone phenotype
FBbt:00000168PHENOTYPE	embryonic prothoracic segment | ectopic phenotype
FBbt:00000169PHENOTYPE	embryonic mesothoracic segment | germline clone phenotype
FBbt:00000169PHENOTYPE	embryonic mesothoracic segment | ectopic phenotype
FBbt:00000169PHENOTYPE	embryonic mesothoracic segment phenotype
FBbt:00000169PHENOTYPE	embryonic mesothoracic segment | ventral phenotype
FBbt:00000169PHENOTYPE	embryonic mesothoracic segment | dorsal | posterior phenotype
FBbt:00000170PHENOTYPE	embryonic metathoracic segment | dorsal | posterior phenotype
FBbt:00000170PHENOTYPE	embryonic metathoracic segment phenotype
FBbt:00000170PHENOTYPE	embryonic metathoracic segment | germline clone phenotype
FBbt:00000170PHENOTYPE	embryonic metathoracic segment | ventral phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | ectopic | germline clone | maternal effect phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | ectopic | posterior phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | anterior | maternal effect phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | ectopic phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | germline clone phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | posterior phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | anterior phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | ectopic | germline clone phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | germline clone | maternal effect phenotype
FBbt:00000171PHENOTYPE	embryonic abdomen | maternal effect phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | posterior phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | ectopic phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | maternal effect phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | germline clone | maternal effect phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | ventral phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | rescuable maternal effect phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | germline clone phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | dorsal phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | gap phenotype
FBbt:00000172PHENOTYPE	embryonic abdominal segment | non-rescuable maternal effect phenotype
FBbt:00000173PHENOTYPE	embryonic abdominal segment 1 | anterior phenotype
FBbt:00000173PHENOTYPE	embryonic abdominal segment 1 | maternal effect phenotype
FBbt:00000173PHENOTYPE	embryonic abdominal segment 1 | ectopic phenotype
FBbt:00000173PHENOTYPE	embryonic abdominal segment 1 | ventral phenotype
FBbt:00000173PHENOTYPE	embryonic abdominal segment 1 phenotype
FBbt:00000174PHENOTYPE	embryonic abdominal segment 2 | ectopic phenotype
FBbt:00000174PHENOTYPE	embryonic abdominal segment 2 | maternal effect phenotype
FBbt:00000174PHENOTYPE	embryonic abdominal segment 2 | ventral phenotype
FBbt:00000174PHENOTYPE	embryonic abdominal segment 2 | germline clone phenotype
FBbt:00000174PHENOTYPE	embryonic abdominal segment 2 phenotype
FBbt:00000175PHENOTYPE	embryonic abdominal segment 3 | ventral phenotype
FBbt:00000175PHENOTYPE	embryonic abdominal segment 3 | germline clone phenotype
FBbt:00000175PHENOTYPE	embryonic abdominal segment 3 | anterior phenotype
FBbt:00000175PHENOTYPE	embryonic abdominal segment 3 | maternal effect phenotype
FBbt:00000175PHENOTYPE	embryonic abdominal segment 3 phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 | germline clone phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 | non-rescuable maternal effect | posterior phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 | ventral phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 | non-rescuable maternal effect phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 | maternal effect phenotype
FBbt:00000176PHENOTYPE	embryonic abdominal segment 4 phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 | anterior phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 | ventral phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 | germline clone phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 | non-rescuable maternal effect phenotype
FBbt:00000177PHENOTYPE	embryonic abdominal segment 5 | maternal effect phenotype
FBbt:00000178PHENOTYPE	embryonic abdominal segment 6 phenotype
FBbt:00000178PHENOTYPE	embryonic abdominal segment 6 | gap phenotype
FBbt:00000178PHENOTYPE	embryonic abdominal segment 6 | maternal effect phenotype
FBbt:00000178PHENOTYPE	embryonic abdominal segment 6 | germline clone phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | maternal effect phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | anterior phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | non-rescuable maternal effect phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | germline clone phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | gap phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 | germline clone | maternal effect phenotype
FBbt:00000179PHENOTYPE	embryonic abdominal segment 7 phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | maternal effect phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | ectopic | maternal effect phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | germline clone | maternal effect phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | ectopic | rescuable maternal effect phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | somatic clone phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | ectopic phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | germline clone phenotype
FBbt:00000180PHENOTYPE	embryonic abdominal segment 8 | non-rescuable maternal effect phenotype
FBbt:00000181PHENOTYPE	embryonic abdominal segment 9 | somatic clone phenotype
FBbt:00000181PHENOTYPE	embryonic abdominal segment 9 | maternal effect phenotype
FBbt:00000181PHENOTYPE	embryonic abdominal segment 9 | non-rescuable maternal effect phenotype
FBbt:00000181PHENOTYPE	embryonic abdominal segment 9 phenotype
FBbt:00000182PHENOTYPE	embryonic abdominal segment 10 phenotype
FBbt:00000182PHENOTYPE	embryonic abdominal segment 10 | non-rescuable maternal effect phenotype
FBbt:00000182PHENOTYPE	embryonic abdominal segment 10 | maternal effect phenotype
FBbt:00000183PHENOTYPE	embryonic abdominal segment 11 | maternal effect phenotype
FBbt:00000183PHENOTYPE	embryonic abdominal segment 11 | non-rescuable maternal effect phenotype
FBbt:00000183PHENOTYPE	embryonic abdominal segment 11 phenotype
FBbt:00000184PHENOTYPE	embryonic telson phenotype
FBbt:00000184PHENOTYPE	embryonic telson | maternal effect phenotype
FBbt:00000184PHENOTYPE	embryonic telson | ectopic | maternal effect phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | germline clone | rescuable maternal effect phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | larval stage phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | maternal effect phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | germline clone phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | posterior phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | embryonic stage 17 phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | germline clone | maternal effect phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | embryonic stage 16 phenotype
FBbt:00000185PHENOTYPE	embryonic/larval tracheal system | somatic clone phenotype
FBbt:00000186PHENOTYPE	embryonic optic lobe primordium phenotype
FBbt:00000187PHENOTYPE	mesothoracic tracheal primordium | germline clone | maternal effect phenotype
FBbt:00000188PHENOTYPE	metathoracic tracheal primordium | germline clone | maternal effect phenotype
FBbt:00000190PHENOTYPE	abdominal tracheal primordium 1 | germline clone | maternal effect phenotype
FBbt:00000191PHENOTYPE	abdominal tracheal primordium 2 | germline clone | maternal effect phenotype
FBbt:00000197PHENOTYPE	posterior spiracle primordium | embryonic stage 15 phenotype
FBbt:00000197PHENOTYPE	posterior spiracle primordium | germline clone phenotype
FBbt:00000197PHENOTYPE	posterior spiracle primordium phenotype
FBbt:00000199PHENOTYPE	mesothoracic tracheal pit phenotype
FBbt:00000199PHENOTYPE	mesothoracic tracheal pit | embryonic stage phenotype
FBbt:00000200PHENOTYPE	metathoracic tracheal pit | embryonic stage phenotype
FBbt:00000200PHENOTYPE	metathoracic tracheal pit phenotype
FBbt:00000202PHENOTYPE	abdominal tracheal pit 1 phenotype
FBbt:00000203PHENOTYPE	abdominal tracheal pit 2 phenotype
FBbt:00000207PHENOTYPE	abdominal tracheal pit 6 phenotype
FBbt:00000208PHENOTYPE	abdominal tracheal pit 7 phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | first instar larval stage phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | embryonic stage phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | dorsal phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | somatic clone phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | germline clone phenotype
FBbt:00000211PHENOTYPE	embryonic/larval trachea | ectopic phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | somatic clone phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | embryonic stage 16 phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | embryonic stage 17 phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | germline clone | maternal effect phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | embryonic stage 15 phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | germline clone phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | embryonic stage phenotype
FBbt:00000212PHENOTYPE	embryonic/larval dorsal trunk | germline clone | rescuable maternal effect phenotype
FBbt:00000233PHENOTYPE	embryonic/larval lateral trunk phenotype
FBbt:00000233PHENOTYPE	embryonic/larval lateral trunk | ectopic phenotype
FBbt:00000233PHENOTYPE	embryonic/larval lateral trunk | germline clone | rescuable maternal effect phenotype
FBbt:00000233PHENOTYPE	embryonic/larval lateral trunk | embryonic stage phenotype
FBbt:00000234PHENOTYPE	lateral trunk anterior branch phenotype
FBbt:00000234PHENOTYPE	lateral trunk anterior branch | embryonic stage 15 phenotype
FBbt:00000244PHENOTYPE	lateral trunk posterior branch phenotype
FBbt:00000244PHENOTYPE	lateral trunk posterior branch | embryonic stage 15 phenotype
FBbt:00000254PHENOTYPE	embryonic/larval transverse connective | embryonic stage phenotype
FBbt:00000254PHENOTYPE	embryonic/larval transverse connective | third instar larval stage phenotype
FBbt:00000254PHENOTYPE	embryonic/larval transverse connective | somatic clone phenotype
FBbt:00000254PHENOTYPE	embryonic/larval transverse connective phenotype
FBbt:00000254PHENOTYPE	embryonic/larval transverse connective | ectopic | third instar larval stage phenotype
FBbt:00000265PHENOTYPE	embryonic/larval dorsal branch phenotype
FBbt:00000265PHENOTYPE	embryonic/larval dorsal branch | embryonic stage phenotype
FBbt:00000265PHENOTYPE	embryonic/larval dorsal branch | supernumerary phenotype
FBbt:00000265PHENOTYPE	embryonic/larval dorsal branch | third instar larval stage phenotype
FBbt:00000266PHENOTYPE	embryonic/larval dorsal branch 1 | embryonic stage phenotype
FBbt:00000266PHENOTYPE	embryonic/larval dorsal branch 1 phenotype
FBbt:00000266PHENOTYPE	embryonic/larval dorsal branch 1 | cell non-autonomous | somatic clone phenotype
FBbt:00000267PHENOTYPE	embryonic/larval dorsal branch 2 phenotype
FBbt:00000267PHENOTYPE	embryonic/larval dorsal branch 2 | embryonic stage phenotype
FBbt:00000268PHENOTYPE	embryonic/larval dorsal branch 3 phenotype
FBbt:00000268PHENOTYPE	embryonic/larval dorsal branch 3 | embryonic stage phenotype
FBbt:00000269PHENOTYPE	embryonic/larval dorsal branch 4 | embryonic stage phenotype
FBbt:00000269PHENOTYPE	embryonic/larval dorsal branch 4 phenotype
FBbt:00000270PHENOTYPE	embryonic/larval dorsal branch 5 | embryonic stage phenotype
FBbt:00000270PHENOTYPE	embryonic/larval dorsal branch 5 phenotype
FBbt:00000271PHENOTYPE	embryonic/larval dorsal branch 6 | embryonic stage phenotype
FBbt:00000271PHENOTYPE	embryonic/larval dorsal branch 6 phenotype
FBbt:00000272PHENOTYPE	embryonic/larval dorsal branch 7 phenotype
FBbt:00000272PHENOTYPE	embryonic/larval dorsal branch 7 | embryonic stage phenotype
FBbt:00000273PHENOTYPE	embryonic/larval dorsal branch 8 | embryonic stage phenotype
FBbt:00000273PHENOTYPE	embryonic/larval dorsal branch 8 phenotype
FBbt:00000274PHENOTYPE	embryonic/larval dorsal branch 9 phenotype
FBbt:00000274PHENOTYPE	embryonic/larval dorsal branch 9 | embryonic stage phenotype
FBbt:00000275PHENOTYPE	embryonic/larval dorsal branch 10 | embryonic stage phenotype
FBbt:00000275PHENOTYPE	embryonic/larval dorsal branch 10 phenotype
FBbt:00000276PHENOTYPE	embryonic/larval dorsal anastomosis phenotype
FBbt:00000276PHENOTYPE	embryonic/larval dorsal anastomosis | germline clone | rescuable maternal effect phenotype
FBbt:00000296PHENOTYPE	embryonic/larval visceral branch phenotype
FBbt:00000296PHENOTYPE	embryonic/larval visceral branch | ectopic phenotype
FBbt:00000313PHENOTYPE	spiracular branch 10 phenotype
FBbt:00000325PHENOTYPE	embryonic/larval ganglionic branch | embryonic stage 15 phenotype
FBbt:00000325PHENOTYPE	embryonic/larval ganglionic branch phenotype
FBbt:00000325PHENOTYPE	embryonic/larval ganglionic branch | embryonic stage phenotype
FBbt:00000326PHENOTYPE	ganglionic branch 0 phenotype
FBbt:00000326PHENOTYPE	ganglionic branch 0 | embryonic stage phenotype
FBbt:00000327PHENOTYPE	ganglionic branch 1 phenotype
FBbt:00000327PHENOTYPE	ganglionic branch 1 | embryonic stage phenotype
FBbt:00000328PHENOTYPE	ganglionic branch 2 | embryonic stage phenotype
FBbt:00000328PHENOTYPE	ganglionic branch 2 | cell non-autonomous | somatic clone phenotype
FBbt:00000328PHENOTYPE	ganglionic branch 2 phenotype
FBbt:00000329PHENOTYPE	ganglionic branch 3 | embryonic stage phenotype
FBbt:00000329PHENOTYPE	ganglionic branch 3 phenotype
FBbt:00000330PHENOTYPE	ganglionic branch 4 | embryonic stage phenotype
FBbt:00000330PHENOTYPE	ganglionic branch 4 phenotype
FBbt:00000331PHENOTYPE	ganglionic branch 5 phenotype
FBbt:00000331PHENOTYPE	ganglionic branch 5 | embryonic stage phenotype
FBbt:00000332PHENOTYPE	ganglionic branch 6 phenotype
FBbt:00000332PHENOTYPE	ganglionic branch 6 | embryonic stage phenotype
FBbt:00000333PHENOTYPE	ganglionic branch 7 phenotype
FBbt:00000333PHENOTYPE	ganglionic branch 7 | embryonic stage phenotype
FBbt:00000334PHENOTYPE	ganglionic branch 8 phenotype
FBbt:00000334PHENOTYPE	ganglionic branch 8 | embryonic stage phenotype
FBbt:00000335PHENOTYPE	ganglionic branch 9 phenotype
FBbt:00000335PHENOTYPE	ganglionic branch 9 | embryonic stage phenotype
FBbt:00000336PHENOTYPE	embryonic/larval ventral anastomosis phenotype
FBbt:00000337PHENOTYPE	ventral anastomosis 0 phenotype
FBbt:00000338PHENOTYPE	ventral anastomosis 1 phenotype
FBbt:00000339PHENOTYPE	ventral anastomosis 2 phenotype
FBbt:00000340PHENOTYPE	embryonic/larval fat body branch | somatic clone phenotype
FBbt:00000362PHENOTYPE	lateral F branch | cell non-autonomous phenotype
FBbt:00000372PHENOTYPE	lateral G branch phenotype
FBbt:00000382PHENOTYPE	lateral H branch | cell non-autonomous phenotype
FBbt:00000382PHENOTYPE	lateral H branch phenotype
FBbt:00000394PHENOTYPE	pharyngeal branch phenotype
FBbt:00000395PHENOTYPE	cerebral branch phenotype
FBbt:00000396PHENOTYPE	cerebral anastomosis phenotype
FBbt:00000400PHENOTYPE	ventral cephalic branch phenotype
FBbt:00000406PHENOTYPE	embryonic/larval spiracle | ectopic phenotype
FBbt:00000406PHENOTYPE	embryonic/larval spiracle | larval stage phenotype
FBbt:00000406PHENOTYPE	embryonic/larval spiracle | germline clone | maternal effect phenotype
FBbt:00000406PHENOTYPE	embryonic/larval spiracle phenotype
FBbt:00000406PHENOTYPE	embryonic/larval spiracle | maternal effect phenotype
FBbt:00000407PHENOTYPE	embryonic/larval anterior spiracle phenotype
FBbt:00000408PHENOTYPE	papilla of larval anterior spiracle phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle | embryonic stage phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle | germline clone phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle | embryonic stage | maternal effect phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle | ectopic phenotype
FBbt:00000424PHENOTYPE	embryonic/larval posterior spiracle | maternal effect phenotype
FBbt:00000425PHENOTYPE	stigmatophore phenotype
FBbt:00000426PHENOTYPE	spiracular chamber phenotype
FBbt:00000431PHENOTYPE	spiracular hair phenotype
FBbt:00000431PHENOTYPE	spiracular hair | ectopic phenotype
FBbt:00000434PHENOTYPE	filzkorper phenotype
FBbt:00000434PHENOTYPE	filzkorper | maternal effect phenotype
